PROVIDER_ID,HAI_1_DEN_VOL,HAI_2_DEN_VOL,HAI_3_DEN_VOL,HAI_4_DEN_VOL,HAI_5_DEN_VOL,HAI_6_DEN_VOL,HAI_1_DEN_PRED,HAI_2_DEN_PRED,HAI_3_DEN_PRED,HAI_4_DEN_PRED,HAI_5_DEN_PRED,HAI_6_DEN_PRED,HAI_1,HAI_2,HAI_3,HAI_4,HAI_5,HAI_6,READM_30_HOSP_WIDE,READM_30_HIP_KNEE,EDAC_30_HF,READM_30_COPD,EDAC_30_AMI,EDAC_30_PN,MORT_30_STK,MORT_30_PN,MORT_30_HF,MORT_30_COPD,MORT_30_AMI,COMP_HIP_KNEE,READM_30_HOSP_WIDE_DEN,READM_30_HIP_KNEE_DEN,EDAC_30_HF_DEN,READM_30_COPD_DEN,EDAC_30_AMI_DEN,EDAC_30_PN_DEN,MORT_30_STK_DEN,MORT_30_PN_DEN,MORT_30_HF_DEN,MORT_30_COPD_DEN,MORT_30_AMI_DEN,COMP_HIP_KNEE_DEN,OP_2,OP_2_DEN,OP_3B,OP_3B_DEN,OP_8,OP_8_DEN,OP_10,OP_10_DEN,OP_13,OP_13_DEN,OP_18B,OP_18B_DEN,OP_22,OP_22_DEN,OP_23,OP_23_DEN,OP_29,OP_29_DEN,PSI_4_SURG_COMP,PSI_4_SURG_COMP_DEN,PSI_90_SAFETY,IMM_3_DEN,IMM_3,HCP_COVID_19_DEN,HCP_COVID_19,PC_01,PC_01_DEN,SEP_1,SEP_1_DEN,H_RESP_RATE_P,H_COMP_1_STAR_RATING,H_COMP_2_STAR_RATING,H_COMP_3_STAR_RATING,H_COMP_5_STAR_RATING,H_COMP_6_STAR_RATING,H_COMP_7_STAR_RATING,H_GLOB_STAR_RATING,H_INDI_STAR_RATING,H_NUMB_COMP,PSI_90_SAFETY_DEN,MORT_30_CABG,MORT_30_CABG_DEN,READM_30_CABG,READM_30_CABG_DEN,OP_32,OP_32_DEN,OP_35_ADM,OP_35_ADM_DEN,OP_35_ED,OP_35_ED_DEN,OP_36,OP_36_DEN,Facility_ID,Facility_Name,State,ZIP_Code,County_Parish
330033,,,,,,4652.0,,,,,,2.021,,,,,,0.0,0.146,,-1.0,,,46.9,,0.2269999999999999,0.119,,,,202.0,,56.0,,,75.0,,82.0,46.0,,,,,,,,,,0.034,,,,91.0,393.0,0.01,16544.0,,,0.92,73.0,,,1.32,577.0,0.89,506.0,0.0969999999999999,0.0,12.0,0.73,93.0,22.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,162.0,123.2612,,,,,13.0,109.0,,,,,1.1,60.0,330033,CHENANGO MEMORIAL HOSPITAL,NY,13815,CHENANGO
330043,7108.0,12935.0,181.0,320.0,113869.0,107096.0,7.494,17.942,4.705,2.552,6.765,61.753,0.133,0.334,0.213,0.0,1.183,0.211,0.147,0.037,5.6,0.181,14.2,26.0,0.114,0.17,0.1169999999999999,0.08,0.124,0.023,3847.0,562.0,778.0,184.0,212.0,544.0,369.0,554.0,682.0,179.0,148.0,514.0,,,,,,,0.035,,,,232.0,329.0,0.01,82040.0,,,0.96,98.0,162.11,151.0,0.75,4789.0,0.61,3245.0,0.02,0.02,44.0,0.55,142.0,19.0,3.0,3.0,2.0,2.0,2.0,2.0,2.5,2.0,395.0,3245.7033,0.017,180.0,0.106,179.0,14.0,725.0,13.6,64.0,5.0,64.0,1.4,57.0,330043,NS/LIJ HS SOUTHSIDE HOSPITAL,NY,11706,SUFFOLK
330044,6726.0,7899.0,81.0,,67921.0,63531.0,5.789,7.026,2.202,,3.623,23.941,0.345,0.569,3.179,,0.828,0.585,0.149,,23.7,0.2,,19.4,0.122,0.23,0.122,0.109,,,1709.0,,254.0,106.0,,371.0,412.0,393.0,244.0,111.0,,,,,,,,,0.043,,,,215.0,401.0,0.02,30558.0,0.86,22.0,0.8,20.0,207.18,30.0,1.22,8613.0,0.72,3753.0,0.002,0.03,38.0,0.44,131.0,21.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,499.0,1204.0611,,,,,12.8,381.0,11.4,169.0,5.2,169.0,0.8,265.0,330044,WYNN HOSPITAL,NY,13502,ONEIDA
330045,3389.0,7353.0,282.0,,81484.0,76757.0,3.554,9.309,7.481,,4.615,50.405,0.563,0.0,0.802,,0.65,0.456,0.151,0.043,-7.5,0.174,31.3,17.2,0.096,0.138,0.084,0.073,0.123,0.026,5622.0,531.0,999.0,222.0,212.0,1019.0,309.0,986.0,931.0,200.0,277.0,460.0,,,,,,,0.002,,,,206.0,356.0,0.01,57329.0,0.95,19.0,0.45,100.0,182.96,94.0,0.76,3325.0,0.68,2436.0,0.02,0.0,35.0,0.6,122.0,21.0,4.0,3.0,3.0,3.0,3.0,4.0,3.5,3.0,505.0,3544.3303,,,,,11.5,643.0,,,,,0.9,483.0,330045,NS/LIJ HS HUNTINGTON HOSPITAL,NY,11743,SUFFOLK
330046,14985.0,26200.0,217.0,219.0,192616.0,185570.0,15.76,37.34,5.931,1.842,14.993,116.023,0.761,0.402,1.012,1.629,0.6,0.19,0.149,0.049,29.3,0.212,18.6,21.2,0.1,0.1169999999999999,0.074,0.084,0.1119999999999999,0.032,4095.0,437.0,466.0,111.0,106.0,397.0,269.0,416.0,394.0,90.0,99.0,388.0,,,,,,,0.053,,0.067,,257.0,371.0,0.02,134765.0,,,0.96,90.0,158.07,137.0,0.89,8167.0,0.77,6386.0,0.003,0.02,43.0,0.59,133.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,397.0,3690.5022,0.027,115.0,0.09,113.0,13.5,965.0,11.2,104.0,4.7,104.0,0.8,693.0,330046,MOUNT SINAI ST LUKE'S ROOSEVELT HOSPITAL,NY,10019,NEW YORK
330047,,2675.0,62.0,,,16508.0,,1.818,1.685,,,5.601,,0.0,0.0,,,0.893,0.145,,46.6,0.175,,17.4,0.13,0.152,0.132,0.102,0.141,,514.0,,208.0,58.0,,164.0,43.0,160.0,168.0,54.0,25.0,,,,,,,,0.063,,,,204.0,335.0,0.05,26056.0,,,0.84,160.0,,,1.16,1968.0,0.8,1572.0,0.0289999999999999,0.04,25.0,0.71,129.0,21.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.5,425.0,376.3344,,,,,13.2,418.0,11.2,43.0,5.5,43.0,1.1,136.0,330047,ST MARY'S HEALTHCARE,NY,12010,MONTGOMERY
330049,1579.0,2350.0,,,23978.0,22335.0,1.253,1.743,,,1.154,7.466,0.0,0.574,,,0.0,0.134,0.139,0.05,5.4,0.184,,-8.8,0.13,0.159,0.096,0.075,0.1369999999999999,0.045,1255.0,154.0,269.0,89.0,,274.0,90.0,280.0,266.0,77.0,45.0,142.0,,,,,,,0.044,,0.033,,166.0,378.0,0.02,27215.0,,,1.0,84.0,,,0.8,1101.0,0.59,1239.0,0.001,,,0.62,223.0,22.0,4.0,3.0,3.0,4.0,4.0,4.0,4.5,3.5,817.0,858.0693,,,,,13.0,491.0,11.8,90.0,5.3,90.0,1.3,416.0,330049,NORTHERN DUTCHESS HOSPITAL,NY,12572,DUTCHESS
330055,12345.0,21499.0,229.0,,144147.0,137800.0,12.836,27.939,5.806,,9.722,82.764,0.078,0.251,0.0,,0.514,0.242,0.14,0.0409999999999999,20.4,0.19,12.2,28.6,0.113,0.162,0.099,0.065,0.129,0.031,3658.0,348.0,728.0,171.0,147.0,530.0,305.0,559.0,646.0,155.0,165.0,308.0,,,,,,,0.027,,0.063,,283.0,391.0,0.08,95567.0,,,0.97,132.0,178.73,86.0,0.83,6293.0,0.97,4978.0,0.012,0.0,34.0,0.83,113.0,14.0,2.0,2.0,2.0,2.0,3.0,2.0,2.5,2.0,325.0,2970.0527,,,,,13.4,429.0,11.5,56.0,4.8,56.0,0.9,438.0,330055,NEW YORK-PRESBYTERIAN/QUEENS,NY,11355,QUEENS
330056,3409.0,4684.0,63.0,147.0,63793.0,63055.0,3.71,6.283,1.66,1.089,4.243,37.855,1.348,0.318,0.602,0.918,1.65,0.026,0.147,0.043,39.7,0.19,26.8,73.9,0.131,0.211,0.1,0.093,0.11,0.03,716.0,42.0,120.0,38.0,50.0,128.0,54.0,152.0,103.0,32.0,53.0,36.0,,,,,,,0.062,,,,198.0,377.0,0.03,53247.0,,,1.0,84.0,,,1.0,2821.0,0.45,2894.0,0.046,0.0,27.0,0.6,72.0,9.0,1.0,4.0,1.0,2.0,2.0,2.0,1.5,2.5,442.0,679.3294999999999,,,,,12.7,156.0,12.1,27.0,5.9,27.0,1.2,88.0,330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,NY,11201,KINGS
330057,15700.0,12805.0,384.0,240.0,117714.0,108931.0,16.062,16.22,10.213,2.066,6.715,52.593,0.498,0.74,0.587,1.452,0.745,0.494,0.14,0.047,2.8,0.179,19.7,12.7,0.124,0.154,0.1,0.111,0.109,0.035,4367.0,217.0,795.0,172.0,323.0,724.0,248.0,699.0,692.0,154.0,267.0,236.0,,,,,,,0.074,,0.054,,373.0,365.0,0.05,55004.0,0.82,17.0,0.71,69.0,165.79,192.0,1.24,4820.0,0.68,4721.0,0.166,0.0,38.0,0.75,55.0,22.0,3.0,3.0,3.0,2.0,2.0,3.0,3.5,1.5,622.0,3822.5516,0.026,203.0,0.102,200.0,14.1,578.0,10.6,197.0,4.8,197.0,1.0,959.0,330057,ST PETER'S HOSPITAL,NY,12208,ALBANY
330058,1974.0,2884.0,47.0,,,13053.0,1.206,1.532,1.216,,,8.046,0.829,1.305,0.0,,,0.87,0.157,0.04,42.6,0.1969999999999999,,46.7,0.125,0.211,0.115,0.098,,0.033,521.0,49.0,116.0,72.0,,145.0,41.0,141.0,101.0,62.0,,47.0,,,,,,,0.087,,0.042,,167.0,471.0,0.01,22520.0,1.0,14.0,0.96,51.0,,,1.34,817.0,0.88,809.0,0.204,,,0.62,233.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,440.0,370.7698,,,,,12.5,733.0,,,,,1.4,88.0,330058,GENEVA GENERAL HOSPITAL,NY,14456,ONTARIO
330059,47298.0,33546.0,369.0,264.0,466356.0,452474.0,52.104,47.026,9.477,2.343,38.276,315.597,1.228,0.914,1.161,0.427,0.81,0.482,0.151,0.053,-6.7,0.21,31.1,20.1,0.132,0.146,0.072,0.07,0.102,0.037,5745.0,333.0,994.0,275.0,368.0,777.0,531.0,812.0,804.0,235.0,325.0,290.0,,,,,,,0.063,,0.0579999999999999,,248.0,388.0,0.03,279199.0,,,1.0,73.0,195.1,288.0,1.34,19638.0,0.72,20815.0,0.113,0.0,49.0,0.29,133.0,12.0,2.0,3.0,2.0,2.0,2.0,2.0,2.5,2.0,4894.0,5554.013400000001,0.037,98.0,0.107,91.0,10.8,579.0,11.3,360.0,3.5,360.0,0.8,633.0,330059,MONTEFIORE MEDICAL CENTER,NY,10467,BRONX
330065,1873.0,2417.0,42.0,,25320.0,24729.0,1.738,2.477,1.106,,1.792,11.907,3.452,0.404,1.808,,0.558,0.504,0.146,,-19.1,0.183,,9.0,,0.207,0.136,0.107,0.131,,258.0,,42.0,38.0,,38.0,,38.0,39.0,32.0,53.0,,,,,,,,0.072,,,,254.0,335.0,0.05,19992.0,,,1.0,11.0,,,1.41,1491.0,0.47,1549.0,0.276,0.0,51.0,0.44,43.0,20.0,2.0,3.0,2.0,2.0,3.0,2.0,1.5,1.5,411.0,259.2246,,,,,12.6,96.0,,,,,0.7,70.0,330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,NY,14302,NIAGARA
330073,2321.0,3934.0,,,20366.0,19581.0,1.842,3.166,,,1.117,7.597,0.0,0.316,,,0.895,0.527,0.142,0.044,-0.2,0.1989999999999999,,34.0,,0.156,0.131,0.104,,0.035,517.0,29.0,102.0,73.0,,110.0,,110.0,98.0,63.0,,27.0,,,,,,,0.144,,,,172.0,19356.0,0.02,23064.0,,,0.94,54.0,,,1.11,1377.0,0.62,1127.0,0.065,0.0,18.0,0.5,86.0,24.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,680.0,375.2192,,,,,14.2,328.0,9.5,28.0,5.1,28.0,1.0,158.0,330073,UNITED MEMORIAL MEDICAL CENTER,NY,14020,GENESEE
330074,3669.0,4507.0,115.0,,32611.0,31244.0,2.989,4.792,2.914,,1.749,11.794,2.676,0.626,0.686,,1.144,0.763,0.148,,89.2,0.195,,33.8,0.134,0.148,0.119,0.092,0.134,,607.0,,144.0,55.0,,156.0,50.0,154.0,135.0,48.0,27.0,,,,,,,,0.093,,0.032,,186.0,381.0,0.02,32107.0,,,1.0,96.0,,,1.14,2554.0,0.76,2196.0,0.025,0.0,15.0,0.44,89.0,25.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,403.0,468.1178000000001,,,,,14.0,451.0,,,,,0.8,167.0,330074,F F THOMPSON HOSPITAL,NY,14424,ONTARIO
330078,8336.0,5233.0,101.0,285.0,69135.0,54606.0,9.092,6.528,2.648,2.416,4.6,29.065,0.33,1.225,0.755,1.242,1.739,0.206,0.147,,14.5,0.18,,19.9,0.155,0.138,0.126,0.094,,,627.0,,150.0,51.0,,96.0,31.0,93.0,146.0,47.0,,,,,,,,,0.005,,,,170.0,376.0,0.03,55713.0,,,1.0,73.0,,,1.42,3867.0,0.64,3571.0,0.046,0.03,31.0,0.4,105.0,18.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.5,1171.0,683.3195,,,,,12.3,555.0,,,,,0.7,251.0,330078,SISTERS OF CHARITY HOSPITAL,NY,14214,ERIE
330079,,,,,,7665.0,,,,,,3.636,,,,,,1.1,0.138,0.0289999999999999,-18.6,0.172,,36.7,0.196,0.175,0.156,0.086,,0.026,488.0,451.0,46.0,35.0,,78.0,34.0,79.0,50.0,30.0,,402.0,,,,,,,0.042,,0.0289999999999999,,130.0,369.0,0.0,15311.0,,,0.99,103.0,,,1.07,982.0,0.73,917.0,0.239,,,0.31,48.0,33.0,5.0,5.0,5.0,4.0,5.0,4.0,4.5,3.5,524.0,633.5385,,,,,13.3,670.0,9.9,87.0,5.9,87.0,1.2,224.0,330079,ADIRONDACK MEDICAL CENTER - SARANAC LAKE,NY,12983,FRANKLIN
330080,7896.0,7551.0,67.0,,81991.0,76530.0,8.46,10.838,2.131,,5.761,47.149,0.236,0.277,0.939,,1.562,0.615,0.155,,33.2,0.1939999999999999,,-2.2,0.141,0.198,0.099,0.089,,,312.0,,80.0,27.0,,57.0,39.0,56.0,61.0,26.0,,,,,,,,,0.035,,,,243.0,327.0,0.09,113502.0,,,0.98,94.0,,,0.98,5278.0,0.38,3627.0,0.002,0.0,21.0,0.24,540.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,449.0,335.2316,,,,,12.9,54.0,,,,,,,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,NY,10451,BRONX
330085,,,,,,7296.0,,,,,,1.67,,,,,,0.0,0.141,0.044,17.4,0.191,,3.7,0.141,0.154,0.147,0.1,,0.035,378.0,33.0,93.0,54.0,,118.0,30.0,125.0,97.0,53.0,,30.0,,,,,,,0.036,,0.017,,126.0,363.0,0.02,25201.0,,,,,,,1.1,847.0,0.55,525.0,0.002,,,0.67,63.0,22.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,165.0,231.5737,,,,,13.7,104.0,,,,,0.9,152.0,330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,NY,13820,OTSEGO
330086,,,,,,5605.0,,,,,,1.897,,,,,,0.527,0.143,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,0.0,,,,159.0,359.0,0.01,16192.0,,,0.79,24.0,,,0.98,527.0,0.58,434.0,1.0,,,0.38,37.0,,,,,,,,,,,71.00379999999998,,,,,13.0,32.0,,,,,,,330086,MONTEFIORE MOUNT VERNON HOSPITAL,NY,10550,WESTCHESTER
330090,4368.0,5976.0,41.0,,40459.0,35635.0,4.069,5.98,1.072,,3.163,23.392,1.229,0.836,1.866,,1.581,0.085,0.146,0.043,-12.6,0.187,10.4,-6.3,0.123,0.205,0.151,0.113,0.1369999999999999,0.033,1075.0,98.0,293.0,150.0,136.0,229.0,99.0,208.0,242.0,142.0,159.0,87.0,,,,,,,0.129,,0.025,,191.0,329.0,0.04,35642.0,,,1.0,162.0,223.65,29.0,2.54,2927.0,0.85,2788.0,0.083,0.0,21.0,0.53,333.0,23.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,552.0,734.4225999999999,,,,,12.6,681.0,10.5,111.0,5.7,111.0,1.6,263.0,330090,ARNOT OGDEN MEDICAL CENTER,NY,14905,CHEMUNG
330094,3012.0,3754.0,67.0,,,24924.0,1.824,2.107,1.839,,,8.381,1.096,1.898,0.544,,,1.312,0.135,0.052,29.4,0.188,,27.5,0.143,0.173,0.128,0.106,,0.04,654.0,129.0,154.0,98.0,,121.0,55.0,131.0,155.0,94.0,,114.0,,,,,,,0.064,,0.052,,210.0,374.0,0.03,19274.0,0.15,13.0,0.92,199.0,,,1.62,1511.0,0.96,1497.0,0.08,,,0.67,207.0,24.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.5,362.0,630.3077000000001,,,,,10.8,690.0,9.4,53.0,4.8,53.0,0.7,278.0,330094,COLUMBIA MEMORIAL HOSPITAL,NY,12534,COLUMBIA
330096,,,,,,5652.0,,,,,,1.656,,,,,,0.0,0.133,,-8.9,0.192,,-34.1,,0.162,0.093,0.093,,,281.0,,87.0,29.0,,115.0,,117.0,81.0,32.0,,,,,,,,,0.128,,0.0,,154.0,378.0,0.03,12970.0,,,1.0,70.0,,,1.1,733.0,0.73,571.0,0.2189999999999999,0.05,37.0,0.71,196.0,27.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,293.0,163.808,,,,,13.8,212.0,10.1,51.0,5.1,51.0,0.9,43.0,330096,JONES MEMORIAL HOSPITAL,NY,14895,ALLEGANY
33009F,1352.0,2204.0,,,,,1.021,1.323,,,,,1.959,0.756,,,,,0.152,0.061,-0.3,0.198,,4.2,,0.131,0.118,0.086,0.1169999999999999,0.033,1523.0,157.0,355.0,166.0,,263.0,,231.0,279.0,137.0,29.0,143.0,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,,33.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5,445.0,1030.0041,,,,,,,,,,,,,33009F,ALBANY VA MEDICAL CENTER,NY,12208,ALBANY
330100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0,0.85,568.0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,75.0,330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,NY,10003,NEW YORK
330101,136413.0,79174.0,1005.0,832.0,880169.0,805858.0,151.63,109.804,26.557,6.985,61.446,512.344,0.976,0.71,1.017,0.716,0.83,0.357,0.136,0.037,-0.7,0.181,24.1,12.3,0.106,0.133,0.079,0.06,0.095,0.027,17621.0,558.0,2455.0,572.0,730.0,2054.0,883.0,2064.0,2180.0,484.0,618.0,488.0,,,,,0.36,,0.091,,0.053,,244.0,456.0,0.03,367417.0,0.92,13.0,1.0,327.0,173.93,736.0,0.59,54229.0,0.97,37373.0,0.0069999999999999,0.0,403.0,0.49,110.0,14.0,3.0,4.0,2.0,3.0,3.0,3.0,3.5,2.5,1616.0,16033.9875,0.018,415.0,0.107,406.0,9.7,5254.0,10.6,1572.0,3.7,1572.0,0.9,3596.0,330101,NEW YORK-PRESBYTERIAN HOSPITAL,NY,10065,NEW YORK
330102,4610.0,7211.0,174.0,,33731.0,33731.0,3.152,4.874,4.38,,1.775,17.674,0.0,0.0,0.913,,0.563,0.509,0.152,0.044,8.0,0.2019999999999999,,34.1,0.122,0.213,0.155,0.11,0.145,,731.0,25.0,158.0,57.0,,117.0,54.0,121.0,153.0,57.0,40.0,,,,,,,,0.008,,,,208.0,372.0,0.04,36101.0,,,1.0,67.0,195.72,28.0,0.98,2601.0,0.63,2438.0,0.034,,,0.39,120.0,31.0,4.0,3.0,4.0,3.0,4.0,3.0,3.5,2.5,913.0,636.4113,,,,,12.7,142.0,,,,,0.9,197.0,330102,KENMORE MERCY HOSPITAL,NY,14217,ERIE
330103,3908.0,7328.0,45.0,,31741.0,30709.0,2.777,5.333,1.105,,1.203,19.021,0.36,0.0,0.0,,0.0,0.946,0.15,0.046,30.8,0.2019999999999999,-1.1,11.4,0.144,0.2189999999999999,0.142,0.086,0.1169999999999999,0.042,948.0,81.0,268.0,141.0,96.0,369.0,76.0,391.0,240.0,132.0,108.0,79.0,,,,,0.415,,0.096,,0.039,,147.0,677.0,0.02,26225.0,,,0.95,186.0,225.03,28.0,1.0,1666.0,0.39,1110.0,0.0,0.35,155.0,0.68,439.0,21.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,567.0,701.4230999999999,,,,,12.2,755.0,11.3,98.0,4.9,98.0,1.1,224.0,330103,OLEAN GENERAL HOSPITAL,NY,14760,CATTARAUGUS
330104,4178.0,6005.0,77.0,,68521.0,64839.0,3.352,5.469,1.887,,3.172,42.431,0.895,1.28,1.59,,0.631,0.33,0.147,0.046,26.3,0.184,-2.8,65.8,0.121,0.1639999999999999,0.089,0.1,0.1159999999999999,0.031,2211.0,159.0,281.0,113.0,69.0,700.0,167.0,720.0,250.0,99.0,92.0,147.0,,,,,,,0.017,,0.051,,216.0,376.0,0.02,52102.0,,,0.59,41.0,189.37,37.0,1.02,2994.0,0.75,2950.0,0.035,0.0,41.0,0.66,245.0,14.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,1.5,886.0,1567.3587,,,,,12.6,218.0,12.5,152.0,4.3,152.0,0.7,354.0,330104,NYACK HOSPITAL,NY,10960,ROCKLAND
330106,25586.0,28952.0,471.0,,294400.0,276900.0,27.333,39.698,12.171,,26.293,199.512,1.244,0.529,0.246,,0.837,0.421,0.15,0.04,24.0,0.2019999999999999,13.3,42.6,0.12,0.13,0.085,0.076,0.105,0.025,10124.0,1135.0,1504.0,246.0,511.0,1217.0,551.0,1275.0,1333.0,231.0,379.0,1038.0,,,,,0.289,,0.032,,0.0559999999999999,,285.0,387.0,0.02,92187.0,0.88,17.0,0.94,229.0,192.9,242.0,0.93,10912.0,0.66,8292.0,0.023,0.01,68.0,0.53,140.0,19.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.5,501.0,8516.117199999999,0.012,274.0,0.104,272.0,12.5,624.0,8.8,207.0,4.5,207.0,0.8,1216.0,330106,NORTH SHORE UNIVERSITY HOSPITAL,NY,11030,NASSAU
330107,2797.0,4223.0,90.0,,47543.0,47543.0,2.444,4.147,2.226,,3.484,16.154,0.818,0.965,0.0,,0.574,0.495,0.154,0.037,2.1,0.192,-4.2,15.2,0.147,0.1689999999999999,0.126,0.086,0.1119999999999999,0.018,3371.0,1217.0,496.0,158.0,107.0,484.0,171.0,468.0,445.0,147.0,135.0,1060.0,,,,,,,0.012,,,,234.0,363.0,0.04,39095.0,0.91,22.0,0.98,112.0,182.0,51.0,0.93,1966.0,0.74,1520.0,0.0279999999999999,0.02,59.0,0.62,120.0,23.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,586.0,2400.6204,,,,,13.7,272.0,,,,,2.9,342.0,330107,PECONIC BAY MEDICAL CENTER,NY,11901,SUFFOLK
330111,,,,,,,,,,,,,,,,,,,0.147,,8.9,,,9.7,,0.173,0.132,,0.134,,97.0,,31.0,,,65.0,,57.0,28.0,,25.0,,,,,,,,0.071,,,,156.0,310.0,0.05,10747.0,,,0.99,119.0,,,0.99,386.0,0.68,342.0,0.067,,,,,38.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.5,148.0,53.3302,,,,,13.2,140.0,,,,,,,330111,BERTRAND CHAFFEE HOSPITAL,NY,14141,ERIE
330115,1440.0,2755.0,154.0,,,8506.0,1.0,1.875,3.868,,,8.221,0.0,0.0,1.293,,,0.608,0.148,,36.7,0.181,,13.0,,0.267,0.145,0.1009999999999999,,,319.0,,85.0,41.0,,109.0,,121.0,73.0,43.0,,,,,,,,,0.063,,,,187.0,374.0,0.02,23828.0,,,0.84,217.0,,,0.89,1333.0,0.68,1305.0,0.004,0.0,25.0,0.71,174.0,27.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,450.0,280.42100000000005,,,,,13.1,611.0,9.6,65.0,5.3,65.0,0.8,215.0,330115,ONEIDA HEALTH HOSPITAL,NY,13421,MADISON
330119,9251.0,10639.0,436.0,252.0,108695.0,107765.0,10.079,15.43,10.901,1.902,6.45,73.857,0.992,0.583,0.183,1.052,0.31,0.217,0.143,0.037,1.4,0.192,-29.4,14.6,0.107,0.153,0.083,0.087,0.118,0.033,4053.0,314.0,494.0,103.0,176.0,408.0,204.0,402.0,429.0,88.0,106.0,274.0,,,,,,,0.026,,0.0579999999999999,,196.0,368.0,0.02,86827.0,,,0.93,28.0,157.02,156.0,0.9,5713.0,0.66,5040.0,0.019,0.0,42.0,0.69,80.0,16.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,315.0,3626.4589,0.016,218.0,0.0969999999999999,215.0,13.5,315.0,11.4,85.0,5.8,85.0,1.1,628.0,330119,LENOX HILL HOSPITAL,NY,10021,NEW YORK
33011F,,,,,,,,,,,,,,,,,,,0.14,,,,,-8.3,,0.149,,,,,76.0,,,,,39.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33011F,BATH VA MEDICAL CENTER,NY,14810,STEUBEN
330125,26343.0,21451.0,362.0,177.0,178365.0,172331.0,27.343,28.127,9.103,1.43,9.306,80.395,0.987,0.462,1.099,1.399,1.182,0.46,0.149,0.045,11.6,0.211,58.9,78.5,0.131,0.159,0.1159999999999999,0.085,0.1119999999999999,0.035,2116.0,123.0,474.0,96.0,225.0,175.0,158.0,186.0,401.0,83.0,169.0,113.0,,,,,,,0.046,,0.03,,223.0,67683.0,0.01,95356.0,,,0.93,60.0,205.64,122.0,1.54,10430.0,0.55,9036.0,0.059,0.0,32.0,0.44,128.0,22.0,2.0,2.0,1.0,2.0,3.0,2.0,1.5,1.0,3200.0,2283.9774,0.022,124.0,0.125,118.0,13.7,340.0,10.7,139.0,4.6,139.0,0.9,423.0,330125,ROCHESTER GENERAL HOSPITAL,NY,14621,MONROE
330126,7958.0,9461.0,195.0,133.0,94574.0,92780.0,7.311,9.432,5.142,1.195,5.68,66.137,0.274,0.848,1.75,2.51,1.232,0.922,0.146,0.042,17.5,0.184,8.2,30.9,0.1119999999999999,0.158,0.09,0.081,0.102,0.031,4359.0,126.0,810.0,467.0,360.0,797.0,311.0,774.0,723.0,430.0,384.0,116.0,,,,,,,0.034,,0.071,,267.0,358.0,0.16,19810.0,0.75,24.0,0.99,79.0,161.0,79.0,0.79,4154.0,0.78,4153.0,0.001,0.0,35.0,0.49,136.0,18.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1305.0,3291.5355,,,,,14.3,752.0,11.1,114.0,5.0,114.0,1.0,804.0,330126,GARNET HEALTH MEDICAL CENTER,NY,10940,ORANGE
